,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,658.0,156.0,0.0,19.0,0.0,87.0,1.0,1.0,1
1,663.0,166.0,0.0,19.0,2.0,93.0,0.0,1.0,1
2,687.0,298.5,0.0,20.0,3.0,188.0,0.0,2.0,0
3,698.0,697.33,0.0,20.0,0.0,478.0,1.0,1.0,1
4,699.0,39.0,0.0,20.0,0.0,22.0,1.0,1.0,1
5,700.0,40.0,0.0,20.0,0.0,23.0,1.0,1.0,1
6,701.0,705.33,0.0,20.0,0.0,480.0,1.0,0.0,1
7,701.0,705.33,0.0,20.0,0.0,480.0,1.0,0.0,1
8,703.0,709.33,0.0,20.0,0.0,482.0,1.0,1.0,1
9,704.0,711.33,0.0,20.0,0.0,483.0,1.0,1.0,1
10,705.0,713.33,0.0,20.0,0.0,484.0,2.0,1.0,1
11,706.0,344.0,0.0,20.0,0.0,208.0,6.0,6.0,0
12,710.0,364.5,0.0,20.0,1.0,214.0,1.0,1.0,1
13,711.0,731.25,0.0,20.0,0.0,488.0,2.0,1.0,1
14,731.0,762.25,0.0,20.0,2.0,515.0,2.0,1.0,1
15,732.0,760.75,0.0,20.0,1.0,518.0,2.0,1.0,1
16,733.0,764.75,0.0,20.0,1.0,520.0,4.0,0.0,1
17,734.0,765.58,0.0,20.0,0.0,521.0,17.0,36.0,0
18,735.0,763.5,0.0,20.0,0.0,522.0,17.0,2.0,1
19,794.0,80.0,0.0,17.0,0.0,32.0,1.0,1.0,1
20,763.0,202.33,0.0,21.0,2.0,121.0,13.0,14.0,0
21,1540.0,1.0,0.41,19.0,18.5,1.0,6.0,6.0,0
22,1547.0,1028.75,0.25,19.0,52.0,1.66,20.0,4.0,0
23,771.0,833.33,0.0,21.0,0.0,560.0,2.0,0.0,1
24,775.0,862.67,0.0,21.0,0.0,571.0,1.0,2.0,1
25,776.0,866.67,0.0,21.0,0.0,572.0,76.0,58.0,0
26,777.0,34.0,0.0,21.0,0.0,10.0,5.0,34.0,0
27,1129.67,3.0,1.3,13.33,34.67,1.75,3.0,5.0,0
28,823.0,225.17,0.0,19.0,1.0,131.0,2.0,1.0,1
29,1604.5,438.0,0.92,20.0,22.0,0.81,2.0,1.0,0
30,784.0,452.0,0.0,24.0,1.0,262.0,3.0,3.0,0
31,787.0,898.17,0.0,24.0,0.0,584.0,1.0,1.0,1
32,789.0,926.5,0.0,24.0,1.0,590.0,30.0,0.0,1
33,790.0,928.5,0.0,24.0,0.0,591.0,6.0,6.0,0
34,827.0,79.0,0.0,19.0,0.0,35.0,2.0,1.0,1
35,1592.5,487.0,0.59,20.5,26.0,0.81,4.0,3.0,0
36,1597.5,0.0,0.34,21.0,71.5,0.0,12.0,4.0,0
37,1610.0,26.0,0.07,21.5,3.5,1.53,110.0,8.0,0
38,1617.5,664.5,0.03,21.5,0.0,0.94,188.0,100.0,0
39,1608.0,1.0,0.54,22.5,2.0,1.0,5.0,3.0,0
40,464.0,502.0,0.0,18.0,24.0,276.0,3.0,1.0,0
41,1140.0,121.5,1.25,15.33,26.33,1.67,13.0,3.0,0
42,1607.5,952.75,0.63,22.5,36.5,0.2,18.0,1.0,0
43,1607.5,952.75,0.67,22.5,36.5,0.2,16.0,1.0,0
44,795.0,504.33,0.0,24.0,5.0,277.0,3.0,2.0,0
45,796.0,508.33,0.0,24.0,0.0,278.0,0.0,2.0,1
46,1627.5,1100.75,0.41,22.5,35.5,1.66,10.0,2.0,0
47,797.0,968.5,0.0,24.0,7.0,604.0,1.0,1.0,0
48,1620.5,55.0,0.47,23.0,17.5,0.57,7.0,3.0,0
49,1631.5,663.5,0.72,23.0,32.0,0.94,5.0,0.0,0
50,1631.5,138.0,0.34,23.5,2.0,1.67,14.0,2.0,0
51,1253.33,675.5,0.94,16.0,12.33,0.94,15.0,3.0,0
52,1101.67,95.0,0.45,15.67,13.0,0.79,67.0,1.0,0
53,1200.0,1002.17,0.18,16.0,66.0,0.2,207.0,0.0,0
54,831.0,524.17,0.0,20.0,9.0,288.0,1.0,1.0,0
55,835.25,0.0,1.69,12.25,76.5,0.0,11.0,3.0,0
56,1391.33,78.0,0.89,17.67,10.67,1.03,17.0,11.0,0
57,870.75,1.0,1.26,12.75,69.5,0.67,159.0,140.0,0
58,1131.33,96.0,0.95,17.33,16.67,1.13,14.0,0.0,0
59,1131.33,96.0,0.95,17.33,16.67,1.13,14.0,0.0,0
60,922.0,99.0,0.27,13.5,11.25,0.38,127.0,15.0,0
61,922.0,99.0,0.27,13.5,11.25,0.38,127.0,15.0,0
62,1695.0,102.0,0.54,26.5,3.5,1.13,6.0,2.0,0
63,1726.0,0.0,0.97,26.0,24.5,0.0,4.0,1.0,0
64,1695.5,710.5,0.97,26.5,29.5,0.94,4.0,1.0,0
65,1717.5,130.0,0.72,27.5,6.0,1.13,5.0,0.0,0
66,883.5,167.5,0.96,13.5,23.25,0.69,85.0,4.0,0
67,1714.0,1134.0,0.92,27.0,46.0,0.2,2.0,1.0,0
68,1184.33,73.0,0.3,18.33,1.67,0.84,205.0,0.0,0
69,1158.67,1135.83,1.04,18.33,73.67,1.26,157.0,11.0,0
70,1451.33,80.5,1.1,18.67,0.0,0.84,49.0,5.0,1
71,1747.0,4.0,0.41,27.5,6.0,1.88,11.0,1.0,0
72,1168.0,43.0,0.89,18.33,24.33,0.51,65.0,33.0,0
73,1302.0,1160.83,0.84,18.67,21.67,1.66,37.0,11.0,0
74,1169.67,1164.83,1.21,18.67,32.0,1.66,23.0,0.0,0
75,879.75,251.67,1.62,14.0,53.0,1.0,54.0,6.0,0
76,1755.0,255.67,0.13,28.5,38.0,1.0,35.0,22.0,0
77,1181.33,743.0,1.12,19.0,30.67,0.94,24.0,29.0,0
78,1176.0,210.5,0.97,19.33,40.0,0.69,45.0,0.0,0
79,1253.0,151.0,0.2,20.0,1.0,0.79,58.0,20.0,0
80,717.8,67.0,1.65,12.0,70.0,1.59,106.0,25.0,0
81,825.0,507.5,0.0,25.0,1.0,315.0,0.0,3.0,0
82,1192.67,110.5,0.53,20.0,4.0,0.53,26.0,6.0,0
83,937.5,1.0,1.18,15.0,3.75,1.0,101.0,3.0,0
84,1225.33,0.0,1.08,20.0,0.0,0.0,155.0,0.0,1
85,1212.33,0.0,0.87,20.67,74.33,0.0,87.0,7.0,0
86,907.5,253.0,1.76,16.0,12.75,1.0,19.0,0.0,0
87,1291.0,114.5,1.27,21.33,70.67,1.53,19.0,2.0,0
88,1217.0,1147.08,1.26,21.67,26.67,1.26,7.0,7.0,0
89,1259.33,211.5,0.95,21.67,13.67,1.67,30.0,2.0,0
90,1300.0,0.0,1.38,22.67,35.67,0.0,4.0,3.0,0
91,1221.67,0.0,1.14,22.67,15.33,0.0,17.0,3.0,0
92,1019.75,272.5,0.75,17.75,56.75,1.13,57.0,25.0,0
93,610.67,9.0,1.27,12.0,13.33,1.08,379.0,1.0,0
94,997.6,21.67,0.97,15.2,12.8,0.96,31.0,22.0,0
95,1182.75,776.0,0.79,20.0,22.0,0.49,33.0,33.0,0
96,1138.5,0.0,1.27,20.0,19.0,0.0,57.0,40.0,0
97,982.5,220.5,0.73,19.25,22.75,0.93,555.0,15.0,0
98,1402.67,26.58,0.7,26.67,1.33,0.04,157.0,0.0,1
99,967.0,1.0,1.48,19.25,40.75,1.0,71.0,1.0,0
100,829.6,1.0,1.2,15.4,21.2,0.5,59.0,23.0,0
101,830.8,2.0,1.19,15.4,0.0,1.0,59.0,24.0,1
102,492.0,37.0,0.0,22.0,0.0,7.0,1.0,1.0,1
103,933.75,1227.43,1.3,19.5,25.75,0.06,131.0,14.0,0
104,1358.33,1230.1,1.52,26.33,11.33,0.2,4.0,1.0,0
105,1287.0,301.5,0.42,26.0,11.33,0.69,30.0,0.0,0
106,418.0,766.0,0.0,25.0,0.0,310.0,1.0,1.0,1
107,419.0,769.0,0.0,25.0,0.0,311.0,7.0,54.0,0
108,1262.67,3.0,0.98,26.67,1.0,1.5,80.0,20.0,1
109,1248.0,281.33,1.36,26.33,4.67,1.0,10.0,0.0,0
110,1526.67,3.0,1.15,27.67,4.67,1.25,8.0,6.0,0
111,763.8,90.5,2.0,15.8,67.2,1.03,11.0,0.0,0
112,851.0,486.0,0.0,23.0,8.0,329.0,7.0,5.0,0
113,1263.67,229.5,0.96,26.33,38.33,0.93,60.0,11.0,0
114,424.0,778.5,0.0,25.0,0.0,319.0,3.0,5.0,0
115,998.25,231.5,1.23,19.75,15.5,0.93,226.0,51.0,0
116,1249.0,237.5,0.88,26.33,4.67,0.93,79.0,44.0,0
117,1054.75,239.5,1.16,19.75,3.5,0.93,82.0,42.0,0
118,1375.67,1234.37,1.52,27.0,11.67,0.2,4.0,1.0,0
119,804.4,241.5,1.36,16.0,14.0,1.67,129.0,84.0,0
120,1605.0,2.0,0.96,27.0,0.67,1.5,38.0,12.0,1
121,859.0,485.83,0.0,27.0,1.0,336.0,2.0,2.0,1
122,1546.67,245.0,1.22,27.0,2.33,1.67,12.0,5.0,0
123,1344.67,248.0,0.98,26.67,10.33,0.93,81.0,10.0,0
124,971.5,16.0,1.27,20.0,57.25,1.39,50.0,0.0,0
125,1264.0,42.0,1.22,26.67,1.67,0.03,8.0,1.0,1
126,1257.67,252.0,0.77,26.67,0.0,1.25,241.0,0.0,1
127,1265.33,43.83,1.35,27.0,38.0,0.03,11.0,0.0,0
128,1274.0,114.0,0.87,27.0,40.67,0.51,62.0,32.0,0
129,1282.67,261.5,1.33,27.0,14.67,0.93,9.0,3.0,0
130,996.25,266.5,1.69,20.25,24.5,1.67,35.0,17.0,0
131,1587.67,18.0,1.08,28.0,7.0,2.0,61.0,0.0,0
132,1291.0,21.0,0.72,27.67,18.0,1.39,21.0,0.0,0
133,823.0,4.0,1.98,14.17,51.67,1.41,249.0,4.0,0
134,1374.67,1.0,1.06,29.67,0.0,0.5,46.0,80.0,0
135,1375.67,1198.02,1.19,30.0,1.0,0.2,24.0,3.0,1
136,504.0,0.0,0.0,25.0,3.0,0.0,23.0,23.0,0
137,1297.67,132.0,1.3,29.0,5.0,1.07,8.0,0.0,0
138,1298.67,134.0,1.3,29.0,0.0,1.07,8.0,0.0,1
139,825.2,279.5,1.17,17.4,2.0,1.67,55.0,4.0,0
140,1287.33,8.0,1.08,29.33,32.33,1.41,30.0,22.0,0
141,1419.33,377.5,1.2,30.0,28.67,0.58,12.0,2.0,0
142,831.0,0.0,2.01,18.2,18.8,0.0,13.0,7.0,0
143,764.17,769.5,1.51,15.33,12.17,0.94,182.0,7.0,0
144,505.0,53.05,0.0,26.0,9.0,43.0,2.0,1.0,0
145,904.4,770.33,1.77,18.4,4.0,0.94,27.0,7.0,0
146,1023.5,22.0,1.5,22.75,24.5,1.39,303.0,12.0,0
147,854.4,151.0,1.81,18.2,0.0,0.51,138.0,69.0,0
148,506.0,56.05,0.0,26.0,6.0,44.0,1.0,2.0,0
149,835.4,166.0,1.2,18.2,14.4,1.07,168.0,83.0,0
150,889.2,172.0,1.89,18.2,35.6,1.07,14.0,3.0,0
151,1253.0,276.0,1.47,23.25,11.25,1.67,42.0,28.0,0
152,637.43,197.0,1.9,13.43,42.71,0.34,297.0,2.0,0
