,nuc,aexp,nd,ns,age,la,ld,target
0,45.22,91.0,3.0,2.0,110.11,315.0,284.0,True
1,33.64,108.0,3.0,2.0,89.43,527.0,75.0,True
2,48.5,114.0,4.0,2.0,157.9,201.0,10.0,True
3,85.33,126.0,3.0,2.0,136.33,299.0,35.0,True
4,121.4,131.0,2.0,2.0,72.4,31.0,1.0,True
5,149.0,132.0,3.0,2.0,69.25,19.0,21.0,True
6,21.03,136.0,8.0,2.0,143.62,129.0,52.0,True
7,118.8,141.0,3.0,2.0,85.2,4.0,3.0,True
8,125.2,145.0,3.0,2.0,94.4,130.0,147.0,True
9,91.45,116.0,5.0,2.0,169.73,87.0,7.0,True
10,97.67,117.0,4.0,2.0,179.67,354.0,595.0,True
11,224.0,156.0,3.0,2.0,92.0,201.0,39.0,True
12,150.67,157.0,3.0,2.0,58.83,62.0,13.0,True
13,90.42,124.0,3.0,2.0,189.5,37.0,40.0,True
14,52.9,285.0,7.0,3.0,81.8,28.0,9.0,True
15,56.78,248.0,11.0,1.0,115.22,364.0,234.0,True
16,55.38,202.0,11.0,1.0,118.81,570.0,365.0,True
17,94.18,203.0,6.0,1.0,141.27,176.0,24.0,True
18,230.5,206.0,2.0,1.0,137.0,178.0,44.0,True
19,244.75,234.0,3.0,1.0,147.0,63.0,75.0,True
20,23.34,240.0,9.0,2.0,25.05,224.0,255.0,True
21,159.5,245.0,3.0,2.0,115.83,57.0,39.0,True
22,142.71,273.0,5.0,1.0,66.43,438.0,51.0,True
23,52.46,258.0,13.0,2.0,73.54,1064.0,208.0,True
24,41.75,349.0,2.0,1.0,106.25,130.0,89.0,True
25,94.29,272.0,8.0,1.0,52.93,236.0,25.0,True
26,179.17,273.0,3.0,1.0,88.83,465.0,41.0,True
27,66.33,274.0,2.0,1.0,94.0,313.0,12.0,True
28,171.0,285.0,6.0,2.0,26.57,62.0,5.0,True
29,132.5,240.0,5.0,2.0,24.0,98.0,34.0,True
30,83.33,285.0,11.0,2.0,17.44,174.0,64.0,True
31,91.81,286.0,12.0,2.0,19.56,75.0,29.0,True
32,226.2,306.0,2.0,1.0,220.8,135.0,8.0,True
33,62.8,311.0,12.0,1.0,75.2,123.0,119.0,True
34,287.75,316.0,4.0,1.0,173.75,305.0,2.0,True
35,104.91,322.0,4.0,1.0,94.36,176.0,3.0,True
36,29.62,339.0,4.0,2.0,384.7,57.0,51.0,True
37,121.8,306.0,3.0,1.0,106.3,557.0,490.0,True
38,45.07,307.0,10.0,2.0,3.29,18.0,96.0,True
39,24.04,313.0,10.0,2.0,1.3,55.0,68.0,True
40,23.84,240.14,8.98,2.0,25.22,224.89,254.15,True
41,66.72,251.99,7.55,1.64,40.09,301.77,180.86,True
42,131.5,269.9,5.38,1.09,62.54,417.9,70.16,True
43,60.84,250.37,7.74,1.69,38.05,291.22,190.92,True
44,28.96,241.55,8.81,1.95,26.99,234.06,245.41,True
