,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,835.25,0.0,1.69,12.25,76.5,0.0,11.0,3.0,False
1,870.75,1.0,1.26,12.75,69.5,0.67,159.0,140.0,False
2,1158.67,1135.83,1.04,18.33,73.67,1.26,157.0,11.0,False
3,879.75,251.67,1.62,14.0,53.0,1.0,54.0,6.0,False
4,1170.33,180.0,1.21,18.67,164.0,0.93,35.0,7.0,False
5,1176.0,210.5,0.97,19.33,40.0,0.69,45.0,0.0,False
6,717.8,67.0,1.65,12.0,70.0,1.59,106.0,25.0,False
7,1212.33,0.0,0.87,20.67,74.33,0.0,87.0,7.0,False
8,1291.0,114.5,1.27,21.33,70.67,1.53,19.0,2.0,False
9,1019.75,272.5,0.75,17.75,56.75,1.13,57.0,25.0,False
10,967.0,1.0,1.48,19.25,40.75,1.0,71.0,1.0,False
11,763.8,90.5,2.0,15.8,67.2,1.03,11.0,0.0,False
12,971.5,16.0,1.27,20.0,57.25,1.39,50.0,0.0,False
13,1265.33,43.83,1.35,27.0,38.0,0.03,11.0,0.0,False
14,996.25,266.5,1.69,20.25,24.5,1.67,35.0,17.0,False
15,823.0,4.0,1.98,14.17,51.67,1.41,249.0,4.0,False
16,1023.5,22.0,1.5,22.75,24.5,1.39,303.0,12.0,False
17,889.2,172.0,1.89,18.2,35.6,1.07,14.0,3.0,False
18,745.33,280.5,1.45,15.33,91.5,0.48,10.0,239.0,False
19,801.2,23.0,1.77,18.4,72.8,1.39,198.0,24.0,False
20,980.75,25.0,1.88,23.5,22.5,2.0,25.0,5.0,False
21,1023.75,3.0,1.44,24.25,29.0,1.25,65.0,3.0,False
22,721.17,6.5,1.86,16.33,103.5,1.0,100.0,4.0,False
23,722.5,427.5,1.4,16.33,73.33,0.69,108.0,31.0,False
24,1083.25,2.0,1.58,25.75,27.25,1.3,56.0,1.0,False
25,1023.25,6.0,1.13,26.0,40.75,1.02,39.0,6.0,False
26,634.71,1.5,2.09,14.86,134.14,1.5,24.0,14.0,False
27,683.14,0.0,2.1,15.0,74.57,0.0,127.0,51.0,False
28,854.8,461.0,2.19,21.0,65.2,1.13,35.0,0.0,False
29,726.57,297.42,1.98,15.71,91.29,1.0,161.0,14.0,False
30,734.67,464.0,2.34,17.5,45.17,1.13,19.0,11.0,False
31,1025.5,69.0,1.27,26.25,27.5,1.08,39.0,6.0,False
32,1044.75,0.0,0.72,26.5,157.75,0.0,5.0,20.0,False
33,1162.25,17.5,1.63,27.0,149.25,1.0,8.0,3.0,False
34,757.5,19.5,1.57,19.17,178.5,1.69,65.0,4.0,False
35,699.5,0.0,1.33,18.33,27.17,0.0,33.0,5.0,False
36,926.4,24.0,1.8,22.2,29.0,1.16,96.0,18.0,False
37,788.86,20.5,2.01,16.14,103.86,1.0,19.0,8.0,False
38,788.17,113.0,1.79,19.17,108.5,1.87,40.0,3.0,False
39,474.89,146.42,2.15,12.56,92.11,0.03,71.0,31.0,False
40,743.61,8.1,1.86,16.95,96.5,1.08,93.52,4.09,False
41,843.01,15.18,1.87,19.7,65.48,1.47,64.8,4.47,False
42,879.41,17.78,1.87,20.7,54.12,1.61,54.28,4.61,False
43,922.71,20.86,1.87,21.9,40.61,1.78,41.77,4.78,False
44,734.82,7.47,1.86,16.71,99.24,1.05,96.06,4.05,False
45,904.22,19.55,1.87,21.39,46.38,1.7,47.11,4.71,False
