,nuc,aexp,nd,ns,age,la,ld,target
0,77.0,149.0,2.0,1.0,38.5,4.0,1.0,True
1,82.67,215.0,3.0,1.0,72.67,50.0,83.0,True
2,84.33,219.0,2.0,1.0,13.0,37.0,11.0,True
3,102.0,199.0,2.0,1.0,24.67,50.0,4.0,True
4,21.43,200.0,3.0,1.0,47.64,65.0,61.0,True
5,15.38,203.0,2.0,1.0,47.38,374.0,292.0,True
6,144.0,205.0,2.0,1.0,29.5,6.0,3.0,True
7,164.5,152.0,2.0,1.0,46.0,6.0,0.0,True
8,89.75,220.0,2.0,1.0,13.25,171.0,16.0,True
9,126.0,279.0,2.0,1.0,13.33,41.0,0.0,True
10,122.0,174.0,2.0,1.0,89.0,57.0,32.0,True
11,129.33,176.0,2.0,1.0,54.67,264.0,1.0,True
12,141.33,316.0,2.0,1.0,36.0,88.0,20.0,True
13,98.2,187.0,2.0,1.0,32.2,80.0,5.0,True
14,166.33,258.0,2.0,1.0,28.67,146.0,46.0,True
15,163.33,270.0,3.0,1.0,38.0,41.0,14.0,True
16,79.57,341.0,3.0,1.0,25.0,134.0,74.0,True
17,175.33,344.0,2.0,1.0,57.0,18.0,1.0,True
18,132.25,233.0,3.0,1.0,63.5,106.0,3.0,True
19,195.67,283.0,3.0,1.0,26.0,59.0,16.0,True
20,200.0,289.0,3.0,1.0,29.0,48.0,13.0,True
21,110.0,259.0,2.0,1.0,72.0,166.0,46.0,True
22,186.67,209.0,2.0,1.0,34.67,126.0,27.0,True
23,279.0,266.0,2.0,1.0,36.0,19.0,0.0,True
24,285.0,270.0,2.0,1.0,69.5,5.0,0.0,True
25,96.83,277.0,2.0,1.0,50.0,153.0,60.0,True
26,158.75,303.0,2.0,1.0,64.25,44.0,6.0,True
27,128.0,304.0,2.0,1.0,31.6,167.0,55.0,True
28,108.62,251.0,2.0,1.0,28.12,136.0,27.0,True
29,134.29,255.0,2.0,1.0,14.57,105.0,3.0,True
30,95.55,382.0,3.0,1.0,57.27,85.0,71.0,True
31,81.07,334.0,3.0,1.0,62.29,42.0,37.0,True
32,296.0,207.0,2.0,1.0,50.33,21.0,21.0,True
33,224.75,214.0,2.0,1.0,47.75,122.0,21.0,True
