,nuc,aexp,nd,ns,age,la,ld,target
0,401.5,107.0,2.0,2.0,17.0,4.0,1.0,True
1,465.5,122.0,2.0,2.0,0.5,7.0,4.0,True
2,472.0,153.0,2.0,2.0,0.5,9.0,2.0,True
3,269.0,152.0,2.0,1.0,7.0,12.0,8.0,True
4,356.0,87.0,2.0,1.0,4.5,6.0,1.0,True
5,380.0,120.0,2.0,1.0,30.5,4.0,1.0,True
6,395.5,54.0,2.0,1.0,0.0,23.0,15.0,True
7,411.0,55.0,2.0,1.0,4.0,10.0,0.0,True
8,275.0,135.0,2.0,1.0,45.33,50.0,4.0,True
9,284.33,143.0,3.0,1.0,7.33,70.0,6.0,True
10,427.0,155.0,2.0,1.0,12.0,4.0,0.0,True
11,425.5,162.0,2.0,1.0,81.0,8.0,0.0,True
12,290.33,172.0,3.0,1.0,77.67,8.0,1.0,True
13,295.33,185.0,3.0,1.0,62.0,11.0,0.0,True
14,445.5,97.0,2.0,1.0,0.0,22.0,6.0,True
15,303.33,194.0,2.0,1.0,83.67,88.0,1.0,True
16,457.0,199.0,2.0,1.0,18.0,5.0,0.0,True
17,456.5,203.0,2.0,1.0,18.5,193.0,190.0,True
18,324.0,64.0,2.0,1.0,20.0,110.0,0.0,True
19,309.0,189.0,2.0,1.0,27.0,39.0,2.0,True
20,479.5,87.0,2.0,1.0,7.0,72.0,24.0,True
21,316.33,239.0,2.0,1.0,74.67,112.0,3.0,True
22,496.5,253.0,2.0,1.0,7.5,4.0,0.0,True
23,322.33,89.0,3.0,1.0,84.0,6.0,25.0,True
24,517.5,25.0,2.0,1.0,3.0,10.0,3.0,True
25,330.67,220.0,3.0,1.0,52.33,12.0,0.0,True
26,495.0,71.0,2.0,1.0,0.0,4.0,0.0,True
27,350.0,217.0,3.0,1.0,8.0,235.0,104.0,True
28,512.0,210.0,2.0,1.0,111.0,56.0,0.0,True
29,343.67,218.0,2.0,1.0,74.67,225.0,113.0,True
30,535.5,65.0,2.0,1.0,0.0,9.0,0.0,True
31,539.0,66.0,2.0,1.0,87.0,4.0,0.0,True
32,387.67,275.0,2.0,1.0,16.67,135.0,4.0,True
33,380.33,293.0,2.0,1.0,44.67,103.0,0.0,True
34,566.0,298.0,2.0,1.0,4.0,22.0,0.0,True
35,304.0,105.0,3.0,1.0,4.75,26.0,12.0,True
36,389.33,301.0,2.0,1.0,54.33,135.0,11.0,True
37,390.67,56.0,2.0,1.0,74.33,95.0,2.0,True
38,394.67,57.0,2.0,1.0,0.33,123.0,19.0,True
39,593.0,305.0,2.0,1.0,45.0,5.0,0.0,True
40,495.91,247.28,2.0,1.0,7.48,6.34,0.83,True
41,479.74,89.36,2.0,1.0,7.01,71.03,23.66,True
42,491.08,200.11,2.0,1.0,7.34,25.67,7.65,True
43,482.95,120.71,2.0,1.0,7.1,58.19,19.13,True
44,495.42,242.44,2.0,1.0,7.47,8.32,1.53,True
45,494.39,232.41,2.0,1.0,7.44,12.44,2.98,True
46,479.68,88.77,2.0,1.0,7.01,71.28,23.74,True
47,494.63,234.7,2.0,1.0,7.44,11.5,2.65,True
